0	0	10.5325
0	1	10.2602
0	2	10.1371
0	3	10.5611
0	4	10.2891
0	5	9.8611
0	6	8.6918
0	7	9.4648
0	8	8.4464
0	9	10.0303
0	10	11.0316
0	11	8.5923
0	12	9.9014
0	13	10.4302
0	14	9.7805
0	15	9.9966
0	16	11.4140
0	17	10.6615
0	18	8.8234
0	19	9.5740
0	20	8.7807
0	21	12.4772
0	22	11.2475
0	23	10.8438
0	24	9.4813
0	25	9.7917
0	26	11.2657
0	27	9.5223
0	28	9.6766
0	29	9.4043
0	30	9.3766
0	31	13.3526
0	32	8.7864
0	33	8.5629
0	34	12.8354
0	35	12.1897
0	36	11.5923
0	37	9.0798
0	38	13.9025
0	39	8.7121
0	40	14.9489
0	41	11.4959
0	42	8.5756
0	43	8.9084
0	44	9.6769
0	45	12.7638
0	46	9.9919
0	47	9.7328
0	48	10.4125
0	49	10.4910
0	50	11.2079
0	51	10.9793
0	52	13.1084
0	53	8.6996
0	54	9.5493
0	55	12.4032
0	56	10.6162
0	57	9.1596
0	58	10.1330
0	59	13.0912
0	60	8.6264
0	61	9.2250
0	62	9.2228
0	63	11.6255
0	64	12.3994
0	65	9.4749
0	66	12.9671
0	67	11.6404
0	68	13.4250
0	69	8.9936
0	70	9.4110
0	71	9.9770
0	72	10.5588
0	73	10.7134
0	74	10.7677
0	75	10.3664
0	76	10.6388
0	77	14.0770
0	78	12.4331
0	79	10.2776
0	80	9.4422
0	81	9.5959
0	82	10.2506
0	83	10.4456
0	84	8.8067
0	85	10.5361
0	86	10.2248
0	87	10.7836
0	88	8.9464
0	89	10.5407
0	90	9.9364
0	91	9.7491
0	92	10.2802
0	93	10.8876
0	94	9.6080
0	95	10.8874
0	96	9.9319
0	97	10.0166
0	98	10.7451
0	99	10.0354
1	0	9.6163
1	1	11.3692
1	2	10.6673
1	3	10.7167
1	4	12.1698
1	5	11.4352
1	6	12.0665
1	7	10.6400
1	8	8.9618
1	9	8.7536
1	10	11.9270
1	11	10.5664
1	12	11.5021
1	13	12.5946
1	14	11.3140
1	15	13.0927
1	16	14.3052
1	17	12.2770
1	18	9.6959
1	19	9.7803
1	20	12.2811
1	21	15.5534
1	22	9.7330
1	23	11.0620
1	24	10.6606
1	25	14.5444
1	26	11.3457
1	27	12.0435
1	28	13.9071
1	29	12.4533
1	30	14.3590
1	31	11.5773
1	32	10.0658
1	33	11.2620
1	34	12.6771
1	35	15.8234
1	36	12.6445
1	37	10.1727
1	38	12.5049
1	39	9.7113
1	40	9.5288
1	41	10.0560
1	42	14.8549
1	43	12.3651
1	44	10.2170
1	45	14.4598
1	46	9.6584
1	47	9.8945
1	48	11.1992
1	49	20.9946
1	50	13.7285
1	51	11.2275
1	52	11.1010
1	53	9.8689
1	54	11.1028
1	55	14.4994
1	56	11.2149
1	57	11.1316
1	58	10.5449
1	59	11.7194
1	60	12.6311
1	61	14.2259
1	62	13.2706
1	63	10.9320
1	64	12.5744
1	65	16.1583
1	66	9.0070
1	67	13.3010
1	68	10.4181
1	69	11.6491
1	70	9.8868
1	71	11.0380
1	72	9.9354
1	73	13.9434
1	74	15.0105
1	75	12.6235
1	76	10.4475
1	77	9.5126
